"","date","state","positive","negative","pending","hospitalized","death","total","dateChecked","totalTestResults","deathIncrease","hospitalizedIncrease","negativeIncrease","positiveIncrease","totalTestResultsIncrease"
"1017",20200308,"TX",8,NA,NA,NA,NA,8,"2020-03-08T20:00:00Z",8,0,0,0,0,0
"1018",20200308,"UT",1,NA,NA,NA,NA,1,"2020-03-08T20:00:00Z",1,0,0,0,0,0
"1019",20200308,"VA",2,36,6,NA,NA,44,"2020-03-08T20:00:00Z",38,0,0,5,2,7
"1020",20200308,"VT",1,28,NA,NA,NA,29,"2020-03-08T20:00:00Z",29,0,0,12,1,13
"1021",20200308,"WA",102,640,60,NA,NA,802,"2020-03-08T20:00:00Z",742,0,0,270,0,270
"1022",20200308,"WI",1,31,12,NA,NA,44,"2020-03-08T20:00:00Z",32,0,0,0,0,0
"1023",20200308,"WV",0,2,3,NA,NA,5,"2020-03-08T20:00:00Z",2,0,0,0,0,0
"1024",20200308,"WY",0,NA,NA,NA,NA,0,"2020-03-08T20:00:00Z",0,0,0,0,0,0
"1025",20200307,"AK",0,12,2,NA,NA,14,"2020-03-07T21:00:00Z",12,0,0,4,0,4
"1026",20200307,"AL",0,NA,NA,NA,NA,0,"2020-03-07T21:00:00Z",0,NA,NA,NA,NA,NA
"1027",20200307,"AR",0,6,0,NA,NA,6,"2020-03-07T21:00:00Z",6,0,0,0,0,0
"1028",20200307,"AZ",5,44,7,NA,NA,56,"2020-03-07T21:00:00Z",49,0,0,11,2,13
"1029",20200307,"CA",69,462,NA,NA,NA,531,"2020-03-07T21:00:00Z",531,0,0,0,9,9
"1030",20200307,"CO",8,55,69,NA,NA,132,"2020-03-07T21:00:00Z",63,0,0,9,6,15
"1031",20200307,"CT",0,NA,NA,NA,NA,0,"2020-03-07T21:00:00Z",0,NA,NA,NA,NA,NA
"1032",20200307,"DC",0,8,1,NA,NA,9,"2020-03-07T21:00:00Z",8,0,0,0,0,0
"1033",20200307,"DE",0,10,0,NA,NA,10,"2020-03-07T21:00:00Z",10,0,0,0,0,0
"1034",20200307,"FL",14,100,88,NA,NA,202,"2020-03-07T21:00:00Z",114,0,0,45,5,50
"1035",20200307,"GA",6,NA,NA,NA,NA,6,"2020-03-07T21:00:00Z",6,0,0,0,4,4
"1036",20200307,"HI",1,NA,NA,NA,NA,1,"2020-03-07T21:00:00Z",1,NA,NA,NA,NA,NA
"1037",20200307,"IA",0,15,2,NA,NA,17,"2020-03-07T21:00:00Z",15,0,0,0,0,0
"1038",20200307,"ID",0,27,NA,NA,NA,27,"2020-03-07T21:00:00Z",27,NA,NA,NA,NA,NA
"1039",20200307,"IL",6,191,44,NA,NA,241,"2020-03-07T21:00:00Z",197,0,0,11,1,12
"1040",20200307,"IN",1,NA,NA,NA,NA,1,"2020-03-07T21:00:00Z",1,0,0,0,0,0
"1041",20200307,"KS",0,11,2,NA,NA,13,"2020-03-07T21:00:00Z",11,0,0,7,0,7
"1042",20200307,"KY",1,9,NA,NA,NA,10,"2020-03-07T21:00:00Z",10,0,0,2,1,3
"1043",20200307,"LA",0,NA,NA,NA,NA,0,"2020-03-07T21:00:00Z",0,NA,NA,NA,NA,NA
"1044",20200307,"MA",13,NA,NA,NA,NA,13,"2020-03-07T21:00:00Z",13,0,0,0,5,5
"1045",20200307,"MD",3,41,NA,NA,NA,44,"2020-03-07T21:00:00Z",44,0,0,15,0,15
"1046",20200307,"ME",0,1,NA,NA,NA,1,"2020-03-07T21:00:00Z",1,NA,NA,NA,NA,NA
"1047",20200307,"MI",0,18,9,NA,NA,27,"2020-03-07T21:00:00Z",18,0,0,10,0,10
"1048",20200307,"MN",1,48,NA,NA,NA,49,"2020-03-07T21:00:00Z",49,0,0,12,1,13
"1049",20200307,"MO",0,NA,NA,NA,NA,0,"2020-03-07T21:00:00Z",0,NA,NA,NA,NA,NA
"1050",20200307,"MS",0,NA,NA,NA,NA,0,"2020-03-07T21:00:00Z",0,NA,NA,NA,NA,NA
"1051",20200307,"MT",0,11,NA,NA,NA,11,"2020-03-07T21:00:00Z",11,NA,NA,NA,NA,NA
"1052",20200307,"NC",2,NA,NA,NA,NA,2,"2020-03-07T21:00:00Z",2,0,0,0,0,0
"1053",20200307,"ND",0,0,NA,NA,NA,0,"2020-03-07T21:00:00Z",0,NA,NA,NA,NA,NA
"1054",20200307,"NE",1,17,5,NA,NA,23,"2020-03-07T21:00:00Z",18,0,0,0,1,1
"1055",20200307,"NH",2,20,3,NA,NA,25,"2020-03-07T21:00:00Z",22,0,0,0,0,0
"1056",20200307,"NJ",4,NA,1,NA,NA,5,"2020-03-07T21:00:00Z",4,0,0,0,3,3
"1057",20200307,"NM",0,48,0,NA,NA,48,"2020-03-07T21:00:00Z",48,0,0,32,0,32
"1058",20200307,"NV",1,14,NA,NA,NA,15,"2020-03-07T21:00:00Z",15,0,0,0,0,0
"1059",20200307,"NY",76,92,236,NA,NA,404,"2020-03-07T21:00:00Z",168,0,0,0,43,43
"1060",20200307,"OH",0,9,5,NA,NA,14,"2020-03-07T21:00:00Z",9,0,0,1,0,1
"1061",20200307,"OK",1,NA,NA,NA,NA,1,"2020-03-07T21:00:00Z",1,NA,NA,NA,NA,NA
"1062",20200307,"OR",7,77,40,NA,NA,124,"2020-03-07T21:00:00Z",84,0,0,13,4,17
"1063",20200307,"PA",2,NA,NA,NA,NA,2,"2020-03-07T21:00:00Z",2,0,0,0,0,0
"1064",20200307,"RI",2,NA,NA,NA,NA,2,"2020-03-07T21:00:00Z",2,NA,NA,NA,NA,NA
"1065",20200307,"SC",2,8,NA,NA,NA,10,"2020-03-07T21:00:00Z",10,0,0,3,2,5
"1066",20200307,"SD",0,5,0,NA,NA,5,"2020-03-07T21:00:00Z",5,NA,NA,NA,NA,NA
"1067",20200307,"TN",1,NA,NA,NA,NA,1,"2020-03-07T21:00:00Z",1,0,0,0,0,0
"1068",20200307,"TX",8,NA,NA,NA,NA,8,"2020-03-07T21:00:00Z",8,0,0,0,3,3
"1069",20200307,"UT",1,NA,NA,NA,NA,1,"2020-03-07T21:00:00Z",1,NA,NA,NA,NA,NA
"1070",20200307,"VA",0,31,7,NA,NA,38,"2020-03-07T21:00:00Z",31,0,0,10,0,10
"1071",20200307,"VT",0,16,NA,NA,NA,16,"2020-03-07T21:00:00Z",16,0,0,8,0,8
"1072",20200307,"WA",102,370,66,NA,NA,538,"2020-03-07T21:00:00Z",472,0,0,0,23,23
"1073",20200307,"WI",1,31,12,NA,NA,44,"2020-03-07T21:00:00Z",32,0,0,0,0,0
"1074",20200307,"WV",0,2,3,NA,NA,5,"2020-03-07T21:00:00Z",2,0,0,1,0,1
"1075",20200307,"WY",0,NA,NA,NA,NA,0,"2020-03-07T21:00:00Z",0,NA,NA,NA,NA,NA
"1076",20200306,"AK",0,8,1,NA,NA,9,"2020-03-06T21:00:00Z",8,NA,NA,NA,NA,NA
"1077",20200306,"AR",0,6,0,NA,NA,6,"2020-03-06T21:00:00Z",6,NA,NA,NA,NA,NA
"1078",20200306,"AZ",3,33,15,NA,NA,51,"2020-03-06T21:00:00Z",36,0,0,5,1,6
"1079",20200306,"CA",60,462,NA,NA,NA,522,"2020-03-06T21:00:00Z",522,0,0,0,7,7
"1080",20200306,"CO",2,46,30,NA,NA,78,"2020-03-06T21:00:00Z",48,0,0,27,2,29
"1081",20200306,"DC",0,8,1,NA,NA,9,"2020-03-06T21:00:00Z",8,0,0,2,0,2
"1082",20200306,"DE",0,10,0,NA,NA,10,"2020-03-06T21:00:00Z",10,NA,NA,NA,NA,NA
"1083",20200306,"FL",9,55,51,NA,NA,115,"2020-03-06T21:00:00Z",64,0,0,24,0,24
"1084",20200306,"GA",2,NA,NA,NA,NA,2,"2020-03-06T21:00:00Z",2,0,0,0,0,0
"1085",20200306,"IA",0,15,2,NA,NA,17,"2020-03-06T21:00:00Z",15,NA,NA,NA,NA,NA
"1086",20200306,"IL",5,180,35,NA,NA,220,"2020-03-06T21:00:00Z",185,0,0,15,0,15
"1087",20200306,"IN",1,NA,NA,NA,NA,1,"2020-03-06T21:00:00Z",1,NA,NA,NA,NA,NA
"1088",20200306,"KS",0,4,0,NA,NA,4,"2020-03-06T21:00:00Z",4,NA,NA,NA,NA,NA
"1089",20200306,"KY",0,7,3,NA,NA,10,"2020-03-06T21:00:00Z",7,NA,NA,NA,NA,NA
"1090",20200306,"MA",8,NA,NA,NA,NA,8,"2020-03-06T21:00:00Z",8,0,0,0,6,6
"1091",20200306,"MD",3,26,12,NA,NA,41,"2020-03-06T21:00:00Z",29,0,0,9,3,12
"1092",20200306,"MI",0,8,8,NA,NA,16,"2020-03-06T21:00:00Z",8,0,0,0,0,0
"1093",20200306,"MN",0,36,NA,NA,NA,36,"2020-03-06T21:00:00Z",36,NA,NA,NA,NA,NA
"1094",20200306,"NC",2,NA,NA,NA,NA,2,"2020-03-06T21:00:00Z",2,0,0,0,1,1
"1095",20200306,"NE",0,17,5,NA,NA,22,"2020-03-06T21:00:00Z",17,0,0,0,0,0
"1096",20200306,"NH",2,20,3,NA,NA,25,"2020-03-06T21:00:00Z",22,0,0,4,0,4
"1097",20200306,"NJ",1,NA,NA,NA,NA,1,"2020-03-06T21:00:00Z",1,0,0,0,0,0
"1098",20200306,"NM",0,16,0,NA,NA,16,"2020-03-06T21:00:00Z",16,NA,NA,NA,NA,NA
"1099",20200306,"NV",1,14,NA,NA,NA,15,"2020-03-06T21:00:00Z",15,0,0,0,0,0
"1100",20200306,"NY",33,92,236,NA,NA,361,"2020-03-06T21:00:00Z",125,0,0,16,11,27
"1101",20200306,"OH",0,8,2,NA,NA,10,"2020-03-06T21:00:00Z",8,0,0,1,0,1
"1102",20200306,"OR",3,64,28,NA,NA,95,"2020-03-06T21:00:00Z",67,0,0,19,0,19
"1103",20200306,"PA",2,NA,NA,NA,NA,2,"2020-03-06T21:00:00Z",2,NA,NA,NA,NA,NA
"1104",20200306,"SC",0,5,0,NA,NA,5,"2020-03-06T21:00:00Z",5,0,0,0,0,0
"1105",20200306,"TN",1,NA,NA,NA,NA,1,"2020-03-06T21:00:00Z",1,0,0,0,0,0
"1106",20200306,"TX",5,NA,NA,NA,NA,5,"2020-03-06T21:00:00Z",5,0,0,0,4,4
"1107",20200306,"VA",0,21,10,NA,NA,31,"2020-03-06T21:00:00Z",21,0,0,3,0,3
"1108",20200306,"VT",0,8,NA,NA,NA,8,"2020-03-06T21:00:00Z",8,NA,NA,NA,NA,NA
"1109",20200306,"WA",79,370,NA,NA,NA,449,"2020-03-06T21:00:00Z",449,0,0,370,9,379
"1110",20200306,"WI",1,31,12,NA,NA,44,"2020-03-06T21:00:00Z",32,0,0,12,0,12
"1111",20200306,"WV",0,1,4,NA,NA,5,"2020-03-06T21:00:00Z",1,NA,NA,NA,NA,NA
"1112",20200305,"AZ",2,28,6,NA,NA,36,"2020-03-05T21:00:00Z",30,0,0,1,0,1
"1113",20200305,"CA",53,462,NA,NA,NA,515,"2020-03-05T21:00:00Z",515,0,0,0,0,0
"1114",20200305,"CO",0,19,21,NA,NA,40,"2020-03-05T21:00:00Z",19,NA,NA,NA,NA,NA
"1115",20200305,"DC",0,6,2,NA,NA,8,"2020-03-05T21:00:00Z",6,NA,NA,NA,NA,NA
"1116",20200305,"FL",9,31,69,NA,NA,109,"2020-03-05T21:00:00Z",40,0,0,7,7,14
"1117",20200305,"GA",2,NA,NA,NA,NA,2,"2020-03-05T21:00:00Z",2,0,0,0,0,0
"1118",20200305,"IL",5,165,27,NA,NA,197,"2020-03-05T21:00:00Z",170,0,0,41,1,42
"1119",20200305,"MA",2,NA,NA,NA,NA,2,"2020-03-05T21:00:00Z",2,0,0,0,0,0
"1120",20200305,"MD",0,17,14,NA,NA,31,"2020-03-05T21:00:00Z",17,NA,NA,NA,NA,NA
"1121",20200305,"MI",0,8,0,NA,NA,8,"2020-03-05T21:00:00Z",8,NA,NA,NA,NA,NA
"1122",20200305,"NC",1,NA,NA,NA,NA,1,"2020-03-05T21:00:00Z",1,0,0,0,0,0
"1123",20200305,"NE",0,17,5,NA,NA,22,"2020-03-05T21:00:00Z",17,NA,NA,NA,NA,NA
"1124",20200305,"NH",2,16,4,NA,NA,22,"2020-03-05T21:00:00Z",18,0,0,6,0,6
"1125",20200305,"NJ",1,NA,NA,NA,NA,1,"2020-03-05T21:00:00Z",1,NA,NA,NA,NA,NA
"1126",20200305,"NV",1,14,NA,NA,NA,15,"2020-03-05T21:00:00Z",15,NA,NA,NA,NA,NA
"1127",20200305,"NY",22,76,24,NA,NA,122,"2020-03-05T21:00:00Z",98,0,0,28,16,44
"1128",20200305,"OH",0,7,3,NA,NA,10,"2020-03-05T21:00:00Z",7,NA,NA,NA,NA,NA
"1129",20200305,"OR",3,45,13,NA,NA,61,"2020-03-05T21:00:00Z",48,0,0,16,0,16
"1130",20200305,"SC",0,5,0,NA,NA,5,"2020-03-05T21:00:00Z",5,0,0,0,0,0
"1131",20200305,"TN",1,NA,NA,NA,NA,1,"2020-03-05T21:00:00Z",1,NA,NA,NA,NA,NA
"1132",20200305,"TX",1,NA,NA,NA,NA,1,"2020-03-05T21:00:00Z",1,0,0,0,0,0
"1133",20200305,"VA",0,18,3,NA,NA,21,"2020-03-05T21:00:00Z",18,NA,NA,NA,NA,NA
"1134",20200305,"WA",70,NA,NA,NA,NA,70,"2020-03-05T21:00:00Z",70,0,0,0,31,31
"1135",20200305,"WI",1,19,6,NA,NA,26,"2020-03-05T21:00:00Z",20,0,0,0,0,0
"1136",20200304,"AZ",2,27,5,NA,NA,34,"2020-03-04T21:00:00Z",29,NA,NA,NA,NA,NA
"1137",20200304,"CA",53,462,NA,NA,NA,515,"2020-03-04T21:00:00Z",515,NA,NA,NA,NA,NA
"1138",20200304,"FL",2,24,16,NA,NA,42,"2020-03-04T21:00:00Z",26,NA,NA,NA,NA,NA
"1139",20200304,"GA",2,NA,NA,NA,NA,2,"2020-03-04T21:00:00Z",2,NA,NA,NA,NA,NA
"1140",20200304,"IL",4,124,27,NA,NA,155,"2020-03-04T21:00:00Z",128,NA,NA,NA,NA,NA
"1141",20200304,"MA",2,NA,NA,NA,NA,2,"2020-03-04T21:00:00Z",2,NA,NA,NA,NA,NA
"1142",20200304,"NC",1,NA,NA,NA,NA,1,"2020-03-04T21:00:00Z",1,NA,NA,NA,NA,NA
"1143",20200304,"NH",2,10,7,NA,NA,19,"2020-03-04T21:00:00Z",12,NA,NA,NA,NA,NA
"1144",20200304,"NY",6,48,24,NA,NA,78,"2020-03-04T21:00:00Z",54,NA,NA,NA,NA,NA
"1145",20200304,"OR",3,29,18,NA,NA,50,"2020-03-04T21:00:00Z",32,NA,NA,NA,NA,NA
"1146",20200304,"SC",0,5,0,NA,NA,5,"2020-03-04T21:00:00Z",5,NA,NA,NA,NA,NA
"1147",20200304,"TX",1,NA,NA,NA,NA,1,"2020-03-04T21:00:00Z",1,NA,NA,NA,NA,NA
"1148",20200304,"WA",39,NA,NA,NA,NA,39,"2020-03-04T21:00:00Z",39,NA,NA,NA,NA,NA
"1149",20200304,"WI",1,19,6,NA,NA,26,"2020-03-04T21:00:00Z",20,NA,NA,NA,NA,NA
